Артикул ВБ	Название	Ноябрь 2024|Заказы	Ноябрь 2024|Выручка	Ноябрь 2024|Маржа	Декабрь 2024|Заказы	Декабрь 2024|Выручка	Декабрь 2024|Маржа	Январь 2025|Заказы	Январь 2025|Выручка	Январь 2025|Маржа	Февраль 2025|Заказы	Февраль 2025|Выручка	Февраль 2025|Маржа	Март 2025|Заказы	Март 2025|Выручка	Март 2025|Маржа	Апрель 2025|Заказы	Апрель 2025|Выручка	Апрель 2025|Маржа	Май 2025|Заказы	Май 2025|Выручка	Май 2025|Маржа	Июнь 2025|Заказы	Июнь 2025|Выручка	Июнь 2025|Маржа	Июль 2025|Заказы	Июль 2025|Выручка	Июль 2025|Маржа	Август 2025|Заказы	Август 2025|Выручка	Август 2025|Маржа	Сентябрь 2025|Заказы	Сентябрь 2025|Выручка	Сентябрь 2025|Маржа	Октябрь 2025|Заказы	Октябрь 2025|Выручка	Октябрь 2025|Маржа	Ноябрь 2025|Заказы	Ноябрь 2025|Выручка	Ноябрь 2025|Маржа	Декабрь 2025|Заказы	Декабрь 2025|Выручка	Декабрь 2025|Маржа	Январь 2026|Заказы	Январь 2026|Выручка	Январь 2026|Маржа	Февраль 2026|Заказы	Февраль 2026|Выручка	Февраль 2026|Маржа	Март 2026|Заказы	Март 2026|Выручка	Март 2026|Маржа	Апрель 2026|Заказы	Апрель 2026|Выручка	Апрель 2026|Маржа	Май 2026|Заказы	Май 2026|Выручка	Май 2026|Маржа	Июнь 2026|Заказы	Июнь 2026|Выручка	Июнь 2026|Маржа	Итого|Заказы	Итого|Выручка	Итого|Маржа
198940045	Camera_WiFi_v1					172476.62	31310.09		548827.98	40349.57		418822.59	31044.94		68357.58	1035.35		5332.10	86.70		2248.05	153.20											-109.61	-109.61		1552.91	-537.23													2	-511.38	-511.38		-248.22	-248.22							2	1216748.62	102573.41
551387355	CELIMAX THE VITA-A RETINAL SHOT TIGHTENING BOOSTER [15ml]																																			8055.07	2732.46		133255.20	50431.12		725249.22	317042.55	30	227197.80	98735.72	19	43840.37	17605.96	46	19954.61	-4597.69	31	17399.24	666.59	24	18213.10	6699.95	47	21762.35	2777.33	197	1214926.96	492093.99
151175877	Petitfee Agave Cooling Hydrogel Eye Mask																				857.08	318.97		24951.49	8309.35		29867.67	9303.74		41897.66	11534.93		35883.44	9975.53		25986.21	7055.84		65161.38	10972.07		133369.09	20398.00	68	167498.24	30004.29	288	208919.25	42404.89	216	171073.92	41852.42	173	120982.40	32330.12	125	85498.83	23148.40	113	81411.72	21097.77	983	1193358.38	268706.32
179611207	Petitfee GOLD & SNAIL HYDROGEL EYE PATCH																							89948.54	33182.91		103078.32	34940.44		96401.54	29972.38		21640.39	7629.96		29491.78	9382.05		183076.31	8563.54		324084.84	85993.72	1	87646.16	39865.33	1	1846.12	441.53	113	55548.55	15715.70	164	107012.97	28582.54	100	73192.63	19726.54	49	15615.09	3845.49	428	1188583.24	317842.13
170198180	Enough Rich Gold Double Wea Radiance Foundation 13 тон					22143.18	8716.10		82747.08	27483.07		108661.68	41019.71		247958.16	90508.75		22419.36	7779.23		2659.19	1148.52		114097.88	43274.34		110306.69	37148.69		92788.57	15215.86		6249.09	2042.45		15275.17	6028.62		30854.77	5182.20		36894.25	9207.00	4	21556.15	5695.97	80	34527.26	10286.25	133	63701.74	19181.29	114	47324.52	13476.35	170	73648.64	22725.48	133	53888.73	15819.57	634	1187702.11	381939.45
174668134	Пистолет перкуссионный V1					21309.40	980.12		39552.34	-20660.72		357477.74	17546.82		246053.94	-1921.17		145180.89	37970.11		311276.53	87453.13		17492.58	3580.77		4877.26	913.88		2954.94	-358.86		2225.64	243.76		4621.43	607.58		-6197.12	-8336.23		3355.98	-37872.77	1	4293.62	-9793.76	31	3433.33	-7346.30	32	6090.80	-8556.82	8	538.46	-2641.95	2	380.93	-1536.43	16	-1902.44	-3808.66	90	1163016.25	46462.50
207464799	HEIMISH - All Clean Balm [120ml]					3014.47	927.14		-100.75	-100.75											2490.40	950.01		49568.41	16319.59		37504.18	11792.88		31137.20	6207.20		26717.73	4290.57		18650.18	2406.10		41023.54	23.74		29232.71	-98.49	17	77597.17	12616.08	256	203035.47	31203.41	483	350758.37	47188.77	239	273074.18	42635.12	4	6029.24	723.01	1	912.38	161.51	1000	1150644.88	177245.89
190159348	Elizavecca 24k gold snail Cleansing Foam 180ml					28591.14	9394.89		116234.60	26322.15		96707.01	25809.59		124746.89	31640.88		63534.79	15261.71		55174.89	13556.50		53149.38	11057.46		69322.26	12346.92		51470.15	5928.85		83537.96	8258.35		55855.46	6195.77		57011.56	7366.19		43068.14	11352.91	19	45170.89	9133.40	124	57193.46	11645.91	120	36234.79	-7731.96	91	28052.50	-6384.38	115	49161.05	7161.00	79	28200.50	-120.97	548	1142417.42	198195.17
226114935	PETITFEE - Gold Hydrogel Mask Pack [5pcs]					99627.72	40256.19		66149.82	22383.98					1933.12	774.05		-0.75	-0.75		1026.01	442.14		31474.03	12904.80		27095.98	10103.11		28147.97	9404.38		15870.75	5325.87		35569.24	12874.26		63067.55	18306.83		152339.25	42433.73	37	145263.95	31537.88	220	156037.62	35894.06	132	118465.29	36662.10	115	94612.69	31140.31	49	47514.11	15632.49	30	15936.71	5002.95	583	1100131.06	331078.38
169198316	Etude House Baking Powder Pore Cleansing Foam 160 ml белая																				3644.26	1463.78		67886.76	23718.48		130521.08	41573.71		101706.75	21941.84		72768.51	15579.80		74145.94	17911.65		67705.19	11027.62		75702.70	15570.52	58	65345.96	-8838.19	294	120859.71	16887.18	270	118507.00	19165.51	171	68630.35	10816.14	174	74374.94	14643.54	125	50027.43	7399.85	1092	1091826.58	208861.43
207477077	FARMSTAY - Collagen Water Full Moist Cream [100g]																										2989.08	539.77		21848.48	4141.12		26859.59	3932.83		46071.31	7207.12		64818.24	9973.79		98590.78	27905.67	35	133292.36	26939.75	161	129585.92	29413.05	179	158964.05	46873.98	183	155980.07	50504.85	166	144901.28	45469.47	166	107877.44	25354.35	890	1091778.60	278255.75
103431353	dm7dm9					507540.95	229301.31		61418.88	11234.18		9477.38	1418.16		4732.85	1942.53		4158.36	182.84		4649.96	293.76		823.03	399.50		-183.15	-183.15					1986.22	1104.55		3524.77	2124.02		19409.89	7177.44		406123.73	-33358.13	4	64111.52	-65668.84	5	1718.32	-2472.65	7	778.93	-1566.26		-230.49	-230.49	1	253.07	-133.90	2	470.44	-287.11	19	1090764.66	151277.76
212760119	JIGOTT - Ultimate Real Collagen Toner [300ml]																				3649.74	772.17		77730.79	11078.78		57186.47	4235.98		82360.46	-20416.23		78047.99	-19759.96		139577.16	-6703.77		158732.86	-24419.01		118011.33	2817.71	1	173072.22	5499.97	17	3437.00	-184.83	108	48594.76	6456.44	90	43806.17	13490.29	115	52595.69	16204.02	81	41421.38	11858.22	412	1078224.02	929.78
333318356	ENOUGH - Collagen Moisture Sun Cream SPF50+ PA++++ [50ml] N2														242753.54	170026.46		113197.04	57001.30		178591.18	76211.99		61205.37	12326.40		41161.82	9183.72		30204.51	6675.53		22118.50	3570.29		17260.96	-937.93		17185.45	1204.26		9969.79	336.97	12	9726.10	-195.94	54	11586.97	-2969.66	172	36202.92	1397.56	239	62031.15	1083.64	500	122672.81	4754.57	327	88155.88	5478.35	1304	1064023.99	345147.51
150925322	Collagen_Enough_Moisture_Foundation_21					37702.91	12449.64		22505.05	5733.76		43820.79	13886.30		2807.66	759.20		-0.69	-0.69		509.66	162.74		133312.41	35321.18		87348.38	21171.80		256678.07	15759.73		156390.83	3221.95		38974.59	6524.43		-9470.82	-44886.97		57720.84	-87.18	4	37395.83	11840.96	77	26426.39	7531.21	122	63817.99	21157.09	70	37628.73	13311.76	68	32185.26	11490.15	127	15740.46	-14523.74	468	1041494.34	120823.32
207465786	HEIMISH - All Clean Balm Mandarin [120ml]					43641.33	10383.67		154696.32	22478.37		183377.61	36941.36		15778.93	2652.25		-1.88	-1.88		6017.01	1864.96		70363.38	18904.55		50202.04	11796.92		23066.32	-5449.23		13143.14	-2786.31		17598.57	-10.18		22384.66	1486.54		21878.54	-1502.28	24	71322.76	6948.16	107	98878.18	12563.99	80	73701.67	10239.85	50	59097.82	10186.28	61	38301.45	6103.76	92	75854.76	12531.03	414	1039302.61	155331.81
198143251	Manyo_Ampoule_Lotion					39757.21	16558.65		27870.11	9511.70		1310.84	479.50														36925.02	14618.14		88218.78	33156.05		88138.80	32364.49		82241.97	29938.96		126261.91	27311.30		174781.63	27274.85	33	165275.02	-1706.62	139	39361.67	-71240.78	43	66785.12	22394.83	1	1238.17	397.93	1	-12.98	-12.98	120	91286.06	31548.91	337	1029439.33	172594.93
226115141	PETITFEE - Gold & Snail Hydrogel Mask Pack [5pcs]					31598.31	12631.32		133658.36	46079.44		116663.12	45316.08		129664.83	46029.35		2674.23	911.78					23988.23	9240.59		23849.74	8400.20		23405.59	5513.02		11100.64	2153.83		22584.33	7200.96		21420.65	2158.08		70105.22	11822.33	17	56710.97	14993.33	154	80504.76	8752.27	143	118188.03	22431.57	78	58527.74	13289.55	96	58238.65	12947.00	56	44266.94	6544.36	544	1027150.34	276415.06
255574453	JIGOTT - MASK 15					76813.18	-2876.93		57305.43	-5098.02		298.47	-127.13								2987.79	404.57		56920.28	6982.77		65007.00	5212.43		73377.80	-6706.06		88438.83	-188.72		98240.24	-6019.16		115958.23	-32423.50		181847.57	-74765.41	17	137380.53	-82855.52	14	22678.99	-6625.57	40	17284.27	1374.21	15	12134.40	3413.43	18	5621.56	1046.82	15	8725.04	2381.42	119	1021019.61	-196870.37
248928555	SOME BY MI - AHA-BHA-PHA 30 Days Miracle Acne Clear Body Cleanser [400g]					8338.07	2346.18		93969.92	19706.23		105861.79	27073.33		191926.04	46021.11		142201.23	32238.30		117699.45	26786.58		89915.14	16761.28		36582.77	5099.74		37393.30	5821.14		19903.52	3452.07		20967.38	2417.29		24031.98	3422.95		13951.88	388.51	7	22789.86	6067.01	28	38145.49	9586.57	17	29166.85	9023.29	2	1343.92	231.27							54	994188.59	216442.85
207481714	COSRX AHA/BHA Clarifying Treatment Toner [150ml]					49207.35	48697.82		171358.96	157829.24		6505.73	5992.31														15682.84	14425.94		76642.06	69870.47		117474.91	107881.41		87665.53	80327.06		90650.30	82743.38		52973.82	47886.72	14	54252.37	48880.86	101	73675.89	65734.21	147	117231.93	106183.04	55	57217.01	52167.52	2	4540.50	4188.87		-0.32	-0.32	319	975078.88	892808.53
207483179	JIGOTT - Snail Reparing Cream [100ml]																				399.00	120.84		54480.45	12471.70		62934.41	12299.02		37376.49	-1475.55		50106.44	5819.71		65280.02	4804.51		72719.76	-4726.38		160063.02	-23005.09	35	166228.38	-43466.10	17	28878.97	4977.40	187	51107.11	11412.96	233	85915.23	20057.71	244	84107.67	18588.39	160	50679.85	10082.83	876	970276.80	27961.95
212796158	MISSHA - M Perfect Cover BB Cream SPF42+ PA+++ (Tone 13) [50ml]					95228.60	94235.73		214520.44	197766.35		116765.90	108081.86		305185.58	282666.40		139428.65	128919.19		87095.14	80771.03		2840.29	2595.06		1050.75	972.92														950.53	873.15																				963065.88	896881.69
437203627	ROUND LAB BIRCH JUICE MOISTURIZING CLEANSER_150ml																							16442.02	10622.69		5903.13	2865.42		31537.89	11971.61		96922.86	42445.63		39878.72	16276.63		110086.84	38704.16		139142.94	48694.14	83	280409.24	78709.40	152	172980.79	48061.27	45	62610.72	23079.02		2101.87	890.39							280	958017.02	322320.36
226115478	PETITFEE - Black Pearl & Gold Hydrogel Mask Pack [5pcs]					61287.80	28144.95		263168.88	103250.34		6972.12	2769.78								1017.05	485.73		35731.38	16106.56		31773.71	13005.54		23308.00	7755.42		19490.55	6161.34		17841.62	6648.98		34960.21	12521.60		80499.99	27080.10	31	66060.25	16157.85	173	108728.66	30839.38	180	172438.49	60957.48		1676.78	633.35				24	11108.58	3484.52	408	936064.07	336002.92
151132051	ENOUGH COLLAGEN 3IN1 13																				9060.65	4524.10		191212.84	89004.86		218180.73	99863.66		144219.55	54391.02		4531.30	1988.09		26109.31	11967.74		47913.46	20982.05		57951.31	17844.94	16	31297.62	12037.52	77	39018.86	13172.61	103	52550.55	18189.52	65	37770.98	14278.17	86	40242.92	15538.16	83	29607.16	11186.94	430	929667.24	384969.38
248929125	SOME BY MI - AHA-BHA-PHA 30 Days Miracle Cream [60g]					43022.90	11311.52		125848.81	25826.86		92527.51	24317.32		113744.97	25067.24		94677.72	20828.67		94945.48	20152.47		62865.34	9896.77		50294.30	5944.11		56694.05	4856.06		48278.35	5366.03		33027.06	3412.76		21630.78	907.99		11808.88	489.78	2	12786.99	2800.41	1	-261.58	-1549.77	11	14612.37	2059.66	7	12973.30	2882.20	10	13193.73	3206.04	9	16999.14	4507.21	40	919670.10	172283.33
214305722	DEOPROCE SHAMPOO+BALSAM - BLACK GARLIC[2000ml]																																						9947.07	3552.09		27590.30	-22672.84	36	132583.65	30183.92	149	181567.59	46944.59	161	202782.68	53634.91	87	107245.00	34021.48	123	146824.85	53324.36	76	98744.13	32943.42	632	907285.27	231931.93
226117746	PETITFEE - Chamomile Lightening Hydrogel Mask Pack [5pcs]					32286.13	11997.47		88217.34	27882.10		84651.48	30891.42		162430.29	52604.10		3344.00	896.68		1895.39	685.04		19648.78	6267.23		17993.78	5152.77		23959.95	4956.60		9025.15	1669.57		11148.22	2513.58		29725.37	3324.22		30085.47	-762.50	11	42462.44	7971.46	105	71674.76	15350.84	71	66695.68	16111.62	128	94309.70	24432.79	89	75300.96	19603.18	48	36053.30	8072.07	452	900908.19	239620.24
226115248	PETITFEE - Cacao Energizing Hydrogel Mask Pack [5pcs]					47304.03	20932.93		156329.44	61282.72		10191.69	4121.07		955.23	403.59					982.04	431.67		27819.93	11304.33		36356.43	13620.00		22277.02	6201.14		9127.11	2499.83		22225.73	7377.48		67435.88	19164.78		87247.40	22036.63	38	94114.11	19303.69	321	193985.96	34621.59	89	108595.11	32565.13		805.30	264.05				28	12194.37	3224.64	476	897946.78	259355.27
207796898	ENOUGH - Gold Snail Moisture Foundation [Tone 21]					5856.75	1822.37		50016.67	12742.77		3989.78	996.09								2916.49	1051.90		128630.69	37229.91		75000.86	19165.69		1420.51	290.66		-0.10	-0.10		16812.75	3689.58		66305.94	-18829.69		90446.79	5117.06	32	78111.94	12410.13	240	83674.37	4464.37	333	105217.55	-11936.79	251	80736.91	-7726.55	159	62711.40	5414.85	115	41820.23	9726.08	1130	893669.53	75628.33
437242640	ROUND LAB MUGWORT CALMING CLEANSER_150ml																							13966.57	7231.78		3123.39	1154.54		14114.45	-1052.20		81006.41	23783.32		37627.92	8324.06		97153.70	2772.18		145028.80	20419.16	3	144105.14	33436.31	8	10684.46	1746.22	2	3520.88	959.52	93	48840.15	10742.35	216	87531.45	-8000.23	292	179961.67	23437.23	614	866664.99	124954.24
170198337	Enough 8 Peptide Full Cover Perfect Foundation 21 тон																				1716.58	498.61		222244.84	52606.46		243654.55	59451.84		16948.11	3344.87		563.44	149.10		-1.94	-1.94		15612.04	4802.34		29057.42	5926.51	6	15735.06	4849.17	46	22346.51	7185.56	78	51298.44	18059.40	66	42114.65	15560.46	143	66313.57	24910.80	272	136298.20	51545.21	611	863901.47	248888.39
207483780	JIGOTT - Birds Nest Firming Cream [70ml]					348.37	82.14														724.34	141.33		53786.12	10535.98		67660.36	9741.94		81437.40	4773.92		51315.51	1320.41		47409.87	2564.49		60033.40	-665.23		103735.20	-10928.85	78	132765.38	-68964.06	281	85155.09	-24707.43	75	27042.85	7823.93	128	52373.25	16945.62	127	56767.83	19119.94	70	28619.50	9347.27	759	849174.47	-22868.60
198156358	Manyo_Aqua_Peeling_Gel																							7052.50	6112.81		95014.14	38532.54		150584.22	51818.06		195984.66	66645.01		155203.09	52786.14		191176.18	62785.71		49953.61	19586.33		815.33	328.50		-6.33	-6.33		-1.40	-1.40		-1.80	-1.80								845774.20	298585.57
207796563	ELIZAVECCA - Aqua Hyaluronic Acid Water Drop Cream					28865.75	11825.62		67467.63	24084.31		68160.98	26985.63		60816.93	23392.29		38881.69	15107.58		3145.10	1208.19		83641.06	28957.13		46821.44	13981.70		29068.69	6368.47		6871.56	2141.24		7296.53	1876.35		38083.27	8761.47		33006.84	5798.57	13	25110.30	981.16	92	29397.16	-2799.78	111	45738.52	5970.19	109	54610.82	11535.65	193	76930.27	16447.07	212	90716.78	21286.13	730	834631.32	223908.97
437797551	ROUND LAB VITA NIACINAMIDE DARK SPOT SERUM 30ml																							17400.42	6991.18		2831.03	562.05		9633.04	-15485.42		105747.80	24601.87		10572.11	389.56		20776.08	-3819.69		146697.49	-22077.68	36	151591.65	-1091.70	159	187985.05	10825.83	55	73938.90	11383.36	20	25912.11	4567.77	32	26190.26	2793.17	69	51348.84	-11475.43	371	830624.78	8164.87
199426060	Dr.Jart_Teatreatment Moisturizer					21699.06	9416.77		57992.94	22047.65		40596.12	17141.92		27934.88	11966.96		9294.49	3996.37								47855.67	14385.58		47354.82	11499.18		75127.98	21155.89		157842.95	44032.28		248674.40	68998.97		82416.33	30345.14		-3.04	-3.04		-1.42	-1.42		-0.97	-0.97		-0.20	-0.20								816784.01	254981.08
154163936	Elizavecca Hell-Pore Control Hyaluronic Acid 97%					47141.57	18614.71		98908.45	33417.95		52723.72	20665.95		679.54	249.41		641.44	212.80		2683.55	970.49		40645.33	13637.47		42600.08	11633.39		35077.67	6976.35		33526.81	8537.14		26964.10	6400.93		32191.78	3785.40		74261.64	8474.76	36	50916.89	6313.67	329	134068.33	7164.97	205	140953.67	31224.20	2	1659.76	386.63	1	1125.04	281.07	1	-1.33	-1.33	574	816768.04	178945.96
150925321	Collagen_Enough_Moisture_Foundation_13					12009.09	4407.25		1376.74	433.07		471.09	156.51		472.56	159.32											19750.80	8862.34		132974.71	33250.24		65647.24	3616.58		87950.90	3312.96		110099.74	8543.15		82222.36	15127.75	11	33609.09	11919.69	67	33322.01	11005.91	100	45851.48	16701.00	53	21163.24	7473.61	109	45015.40	14276.76	589	119530.74	11108.77	929	811467.19	150354.91
180711104	Petitfee GOLD					15585.41	5913.03		49672.62	16297.58		45008.91	16391.89		63296.06	20967.99		51164.38	16961.63		16639.29	5393.62		33237.31	10285.54		33933.25	9241.30		24417.39	5572.25		30754.41	7840.70		23266.53	5591.98		5601.31	-29741.89		130086.44	-5402.89	5	48692.73	16008.64	64	38411.94	12229.19	116	100461.39	32752.73	47	41215.16	14335.27	38	29301.07	10103.11	28	20436.43	6812.51	298	801182.03	177554.18
212757456	JIGOTT - Daily Real Cica Toner [300ml]																										28277.62	993.77		49423.21	1104.45		66092.27	-5704.89		88224.93	-11995.05		124970.90	-58216.73		127577.90	-15239.61	5	142477.35	-8085.44	6	13381.09	-301.77	78	28901.68	5081.58	79	32247.78	5311.88	142	44412.37	1751.26	174	51778.22	-331.41	484	797765.32	-85631.96
226114831	PETITFEE - Artichoke Soothing Hydrogel Face Mask [5pcs]					43506.05	19086.82		7650.25	2691.21		889.81	343.85								3146.43	1489.03		60861.32	26462.77		48462.98	19749.33		51749.70	17572.02		11242.64	2842.45		36512.59	14236.52		38656.12	12352.32		91853.58	28751.08	51	142121.93	36895.21	286	177884.15	31667.66	14	46919.76	16701.59		-9.97	-9.97				29	18697.15	6222.13	380	780144.49	237054.02
170198835	Enough Collagen Foundation Cover Up Ultra X10 13 тон					1380.51	416.40		2117.82	668.95											3939.21	1438.87		138919.90	48745.97		22210.63	8336.80		-0.71	-0.71		-0.24	-0.24		5638.13	1905.24		26690.75	11161.85		36341.17	12962.55	15	31579.91	11964.98	191	73981.56	22416.29	395	195061.05	63788.37	251	136372.36	47212.79	153	100203.64	36284.89		1147.83	419.88	1005	775583.52	267722.88
204258828	COSRX_Salicylic_Acid_Cleanser					5021.24	2141.30		49269.28	16578.77		86304.82	32788.73		108212.65	39333.03		89200.42	31498.02		60199.65	21428.97		48977.55	15246.35		12558.11	6663.45		20136.45	7963.20		24213.46	10757.27		14372.08	6424.53		14741.25	-4890.14		42478.87	12902.88	13	44242.64	11105.32	57	36187.80	8136.54	61	30403.65	8177.89	60	37284.13	11577.96	41	22782.34	6417.39	32	17794.91	4834.19	264	764381.30	249085.65
214312837	THE SAEM Saemmul Perfect Curling Mascara [8ml]					1918.12	1896.36		-24053.90	-26274.01		33453.10	30699.90		24257.46	22291.55		17439.20	15930.71		49179.29	45311.48		17406.11	15887.23		3338.03	2958.07		5273.55	4538.90		13182.71	11816.80		63448.65	58112.13		133089.40	122121.18		137358.57	125058.23	47	92797.57	84194.05	312	83165.66	76185.63	271	71734.05	66204.71	1	15446.47	14149.72							631	738434.04	671082.64
248922407	SOME BY MI - AHA-BHA-PHA 30 Days Miracle Serum [50ml]					12867.22	12735.00		116534.09	107611.92		97780.41	90536.75		99311.67	92092.75		76422.04	70924.99		114558.74	106468.05		65905.51	60826.18		47558.20	43644.33		34972.65	32098.48		42699.98	39379.08		11684.75	10734.54											-0.05	-0.05					-0.04	-0.04								720295.17	667051.98
214977901	JMSOLUTION - Mask Pack Black					73206.48	10686.06		6038.85	304.72																	75945.31	893.96		84947.17	-26.47		70219.48	40.83		88187.87	-5484.74		88860.06	-14070.54		26493.21	-4345.16							180	52822.94	-10106.26	149	98900.28	-10068.55	34	25486.59	5844.99	29	12224.38	2147.02	392	703332.62	-24184.14
437254254	ROUND LAB SOYBEAN PANTHENOL CREAM_80ml																							31578.14	12194.21					15475.59	1760.33		95770.10	20694.16		-867.10	-2225.86		43279.46	-931.00		123231.15	-9919.62	5	193295.34	-4115.70	2	14953.30	245.19		-6.65	-6.65	8	10204.56	877.94	94	71607.27	-10738.24	115	104668.56	-40147.15	224	703189.72	-32312.39
248929483	SOME BY MI - AHA-BHA-PHA 30 Days Miracle Toner [150ml]					9686.31	9587.19		73466.92	67856.08		85358.89	79154.70		156629.57	145388.90		90346.96	83811.63		85986.93	80455.57		108686.85	101373.58		47268.27	43446.36		29827.11	27441.99								-0.13	-0.13		-0.05	-0.05																				687257.63	638515.82
307073881	ETUDE Baking Powder BB Deep Cleansing Foam 160 мл N								13858.68	5694.59		24894.40	10910.88		45691.57	19347.46		-15.45	-15.45		1170.38	496.90		68534.27	29109.88		29676.66	11548.26		24417.27	6581.38		21249.34	6763.51		13912.47	4307.89		21617.02	5292.51		35017.93	11594.97	36	45797.66	5663.29	368	111555.32	8752.27	349	141576.45	24618.82	84	63912.94	22413.80	3	1873.81	827.14	41	8018.89	2449.96	881	672759.61	176358.06
206126372	I'm Sorry for My Skin Крем Age Capture Vitalizer					8655.69	2869.70		36998.86	8804.82		60875.87	17105.15		61456.32	15713.74		30869.41	7683.01		22728.51	5916.37		44069.87	12267.16		27858.00	6526.52		25543.94	552.80		31309.39	4310.06		28469.25	5029.10		27712.85	247.27		31600.19	2701.08	8	28459.70	191.94	49	26868.76	-2267.58	66	51702.00	7799.99	54	40762.61	8827.19	68	57211.58	13463.81	35	27031.30	5316.64	280	670184.10	123058.77
